"time{s}","T1\plot{N.m}","T2\plot{N.m}","Theta1\plot{rad}","Theta2\plot{rad}","RR\Omega1{rad/s}","RR\Omega2{rad/s}","X1\plot{m}","Y1\plot{m}","X2\plot{m}","Y2\plot{m}","Xe\plot{m}","Ye\plot{m}","RR\I1\state{N.m.s}","RR\I2\state{N.m.s}","MCC_IP1\Ia{A}","MCC_IP2\Ia{A}","MCC_IP1\Km\p2.T{N.m}","MCC_IP2\Km\p2.T{N.m}","ReferenciaTheta1\position","ReferenciaTheta2\position"
0.554277149970793,9.95604489081647,0.44831014094449,0.472606742312758,-3.01400889324485e-005,0.521102159376828,0.000293106101291969,0.0875248162597605,0.0447470282666366,0.254400022650206,0.118353606326302,0.491500022542512,0.118346460111218,0.0632096919324093,3.40003077498684e-006,4.0354028944979,0.127546385301907,0.496354556023242,0.0156882053921346,0.25,0
0.565456389364485,9.93159239384902,0.448579211871937,0.478376418695248,-2.691871398263e-005,0.51114521740358,0.000283255235552957,0.0872651850099832,0.0452512705365651,0.253713307240896,0.119687382946057,0.490813307154992,0.119681000518973,0.0620019148710543,3.2857607324143e-006,4.02571392054084,0.127623510768484,0.495162812226524,0.0156976918245236,0.25,0
0.575517704818807,9.90967997897734,0.448815652596688,0.483474842781812,-2.41124394857869e-005,0.502358178014258,0.000274624471430751,0.0870333416618228,0.0456955954023626,0.253100089841501,0.120862670659462,0.490200089772575,0.120856953600061,0.0609360469931295,3.18564386859671e-006,4.01702787606487,0.127691304974432,0.494094428755979,0.0157060305118551,0.25,0
0.58557902027313,9.8878687284041,0.449046848010512,0.488485677145955,-2.13918874916115e-005,0.493732566077055,0.000266212521782232,0.0868032769259357,0.0461311295647453,0.252491576808018,0.122014705312285,0.489591576753769,0.122009633295761,0.0598897602651468,3.0880652526739e-006,4.00837772895049,0.127757591786506,0.49303046066091,0.0157141837897402,0.25,0
0.595640335727452,9.86616602180452,0.449272866384776,0.493410532345289,-1.8754873976198e-005,0.485265039742162,0.000258015491287963,0.0865750360411912,0.0465580619706883,0.251887887795664,0.123143986712561,0.488987887753965,0.123139539931942,0.0588626493207243,2.99297969894038e-006,3.99976688427692,0.127822386736852,0.491971326766062,0.0157221535686328,0.25,0
0.605701651181775,9.84457923886624,0.449493841775565,0.498250979349416,-1.61992723940607e-005,0.476952344558897,0.000250027639812738,0.0863486608682258,0.0469765767831601,0.251289133524347,0.124251002013484,0.488389133493238,0.124247161166,0.0578543193949942,2.90032062182776e-006,3.99119861434352,0.12788572713182,0.490917429564253,0.0157299444372138,0.25,0
0.615762966636097,9.82311464954247,0.449709855805567,0.503008557262593,-1.37230089286001e-005,0.468791339237528,0.000242243430283138,0.0861241897576075,0.0473868540694106,0.250695415429969,0.125336227534009,0.487795415407644,0.125332973808592,0.0568643894495121,2.8100237912844e-006,3.98267560019244,0.12794765448341,0.489869098823671,0.0157375615014595,0.25,0
0.62582428209042,9.80177922600904,0.449921005211067,0.507684775222812,-1.13240535303925e-005,0.460778924969821,0.000234659104907409,0.0859016576693855,0.0477890699810292,0.25010682598063,0.126400129235304,0.487206825965427,0.126397444302212,0.0558924835988393,2.72204561692595e-006,3.97420062008541,0.128008188706671,0.488826676270506,0.0157450072109206,0.25,0
0.635885597544742,9.78057905619951,0.450127393422792,0.512281116606214,-9.00041269843381e-006,0.452912066116826,0.000227270416117057,0.0856810961699524,0.048183397131329,0.249523448668326,0.12744316371909,0.486623448658723,0.127441029721239,0.054938233619971,2.63633682695786e-006,3.96577634091433,0.128067352725626,0.487790489932463,0.0157522843852519,0.25,0
0.645946912999065,9.75951939761498,0.450329126461668,0.516799030074223,-6.75014639615862e-006,0.445187824092227,0.000220072168296407,0.0854625340515134,0.0485700038449033,0.248945359647428,0.128465776242348,0.486045359642027,0.128464175782637,0.0540012830623871,2.55283715223833e-006,3.95740509800447,0.12812518259844,0.486760827054549,0.0157593974596081,0.25,0
0.66606954390771,9.71784308015576,0.450719015412274,0.525605227076551,-2.46219654630639e-006,0.430155736971448,0.000206229867240917,0.0850315088072827,0.049320710760866,0.247805313223669,0.130451467499983,0.484905313222951,0.130450883713182,0.0521778908946366,2.39226645999464e-006,3.9408305249598,0.128236951898413,0.484722154570055,0.0157731450835048,0.25,0
0.686192174816355,9.67678682880475,0.451091411587549,0.534114317589149,1.55432465573958e-006,0.415660617896415,0.000193098328388277,0.0846087611611234,0.0500424573215581,0.246687160751672,0.132360553433354,0.483787160751386,0.13236092196373,0.0504196329508351,2.23994060930401e-006,3.92449254950906,0.128343713515837,0.482712583589614,0.015786276762448,0.25,0
0.706314805725,9.63638341924045,0.451447098622989,0.542336928260374,5.31343803227535e-006,0.4016811728378,0.000180644062283974,0.0841944259151402,0.0507364626754761,0.245591258778277,0.134196258967902,0.48269125877493,0.134197518784059,0.0487239262652252,2.0954711224941e-006,3.90840532180985,0.128445683620685,0.480733854582611,0.0157988190853443,0.25,0
0.726437436633645,9.59666035598858,0.451786845079182,0.550283263348898,8.82849371644981e-006,0.388197108083267,0.000168834490985716,0.0837886030418798,0.0514038909061394,0.244517871727376,0.135961663368806,0.481617871718136,0.135963756604666,0.0470883092105002,1.9584800954343e-006,3.89258074975144,0.128543079946466,0.478787432219427,0.0158107988334153,0.25,0
0.766682698450935,9.5193407985265,0.452421166342527,0.565385099304061,1.51753773492757e-005,0.362640227631352,0.000147032369602499,0.0830027849601215,0.0526633429328582,0.242439410878661,0.139293014479957,0.47953941085136,0.139296612561927,0.0439882596116829,1.70557548738898e-006,3.861756642874,0.128724915436033,0.474996067073502,0.0158331645986321,0.25,0
0.802903434086496,9.45226802688767,0.452944450112099,0.578125830054038,2.01733954546246e-005,0.341148877318401,0.00012931861937856,0.0823250969668905,0.0537165561944554,0.24064695026382,0.142078840511533,0.477746950215574,0.142083623623595,0.041381358818722,1.50009598479129e-006,3.8349961974851,0.128874911514215,0.471704532290667,0.0158516141162484,0.25,0
0.839124169722058,9.38764007748939,0.453426414597666,0.590112349118556,2.45598695032429e-005,0.320987593061768,0.000113252380965026,0.0816753238343416,0.0546994650481651,0.238928323461342,0.144678699883096,0.476028323389834,0.144684523028155,0.0389357950383925,1.3137276191943e-006,3.80919396091731,0.129013046300889,0.46853085719283,0.0158686046950093,0.25,0
0.875344905357619,9.32548539929878,0.453870395976095,0.601391347801599,2.83920526173553e-005,0.302067215463178,9.86894010772549e-005,0.0810531865798765,0.0556171821045234,0.237282792572336,0.147106116578576,0.474382792476772,0.14711284833425,0.0366407532356835,1.14479705249616e-006,3.78436439819392,0.129140304811132,0.465476820977853,0.0158842574917692,0.25,0
0.91156564099318,9.26581112383212,0.454279530082333,0.612006328532878,3.17221123783727e-005,0.284305411306801,8.5498724404424e-005,0.0804582559453392,0.056474410578901,0.23570922222437,0.149373531629804,0.472809222105074,0.149381052942648,0.034486246391515,9.91785203091318e-007,3.76051300341768,0.129257578903849,0.462543099420374,0.0158986822051734,0.25,0
0.947786376628741,9.20860569669901,0.454656720131569,0.621997875315115,3.45975859227351e-005,0.26762606160123,7.35608357575722e-005,0.079889982537597,0.057275480706341,0.234206159292248,0.151492399442893,0.471306159150344,0.151500602530514,0.0324630412722292,8.53305694787838e-007,3.73763742922682,0.129365684427871,0.459729403794899,0.0159119791846281,0.25,0
0.984007112264302,9.15384184523917,0.455004741313763,0.631404308665883,3.7062411554258e-005,0.251957901936534,6.27615723662882e-005,0.0793476981443897,0.0580244155436901,0.232771836378385,0.153473361866146,0.469871836215542,0.153482149363924,0.0305624935049016,7.28034239448943e-007,3.71572889958933,0.129465419991036,0.457034654649488,0.0159242466588974,0.25,0
1.05644858353542,9.05146014335564,0.455622375656699,0.648600628578262,4.09135089460185e-005,0.223400120036422,4.4193170712104e-005,0.0783382091082751,0.0593802576089744,0.230101773817574,0.157059604043804,0.467201773619131,0.157069304636772,0.027098434560418,5.12640780260406e-007,3.67474770529087,0.129642415065116,0.451993967750777,0.0159460170530093,0.25,0
1.11808152704054,8.97158209364653,0.456075899308737,0.661690499195434,4.32242455394846e-005,0.201735636319904,3.11513941931743e-005,0.0775542400927629,0.0604005781730116,0.228028203682762,0.159758368522741,0.465128203461271,0.159768616991355,0.0244705326856044,3.61356172640822e-007,3.64275464518276,0.129772345684688,0.448058821357479,0.0159619985192166,0.25,0
1.17971447054566,8.89801545715408,0.456472948034054,0.673512529172365,4.47984575244254e-005,0.182223530077772,2.02487282554617e-005,0.0768347798372769,0.0613131846127502,0.226125256922006,0.162172216111687,0.463225256684087,0.162182837825962,0.0221037141984338,2.34885247763355e-007,3.61327571290832,0.129886050066621,0.444432912687724,0.0159759841581944,0.25,0
1.24134741405078,8.83040589102276,0.456821056200479,0.684192087616726,4.57575890576057e-005,0.164640747841931,1.11701149531843e-005,0.0761756129699415,0.0621302340946312,0.224381784026737,0.16433330486409,0.461481783778522,0.164344153988452,0.0199709227132262,1.29573333456938e-007,3.58617286567733,0.12998574910079,0.441099262478312,0.0159882471393972,0.25,0
1.30298035755589,8.7683739163265,0.457126594682406,0.693842288651174,4.62064220232676e-005,0.148788244419704,3.64455256799839e-006,0.075572506074506,0.062862439704634,0.222786587761633,0.16626997291043,0.459886587508525,0.166280928453088,0.0180480140481102,4.22768097887813e-008,3.56129781706672,0.13007331187479,0.438039631499206,0.0159990173605991,0.25,0
1.36461330106101,8.71155282836718,0.457395547584958,0.702564432093991,4.62338751107136e-005,0.134488910809527,-2.55569252370264e-006,0.0750213432095239,0.0635191944457643,0.22132878160804,0.168007066445452,0.458428781354631,0.168018028497237,0.0163135048811957,-2.96460332749506e-008,3.53850504122649,0.130150328730676,0.435236120070858,0.0160084904338732,0.25,0
1.42624624456613,8.65957811654928,0.457632772919307,0.710449185808454,4.59150516281145e-005,0.121585509640613,-7.63058405730288e-006,0.0745181831929159,0.0641087386681958,0.219997941279606,0.169566382621833,0.45709794102968,0.16957726908057,0.0147483223194063,-8.85147750647134e-008,3.51765065777934,0.130218230397034,0.432671030906859,0.0160168423388351,0.25,0
1.48787918807124,8.61209352540481,0.457842382290386,0.717577848904332,4.53134195804793e-005,0.109938166837028,-1.17461654154411e-005,0.0740592840457002,0.0646383202646719,0.218784169375086,0.170967093311232,0.455884169131667,0.17097783712301,0.0133354996373315,-1.36255518819116e-007,3.49859355834102,0.130278179467271,0.430327007675946,0.0160242160744743,0.25,0
1.54951213157636,8.56874692535403,0.458027354155716,0.724023146376638,4.44828202558853e-005,0.0994230004112892,-1.50448324100293e-005,0.0736411354530982,0.0651143084826863,0.21767818123681,0.172226046179457,0.454778181002233,0.172236593056136,0.0120600099498894,-1.7452005595634e-007,3.48119419282223,0.130331189489575,0.428186885717134,0.0160307363072177,0.25,0
1.61114507508148,8.52921077493898,0.458191262590752,0.729852911226115,4.34715977550112e-005,0.0899245846617045,-1.76514310867516e-005,0.0732602851104058,0.0655425100644006,0.216670845641694,0.173358600959854,0.45377084541766,0.173368908075679,0.0109078521194648,-2.04756600606319e-007,3.46532061363059,0.130378131351686,0.426234435476563,0.0160365101562573,0.25,0
1.6727780185866,8.49319212638271,0.458336948611519,0.735125573419465,4.23178673885393e-005,0.0813436841679046,-1.96714102117402e-005,0.0729136848457784,0.0659278739397116,0.21575410028369,0.174377848268634,0.452854100071391,0.174387881834989,0.00986698888956682,-2.28188358456186e-007,3.45085770933967,0.130419778183825,0.42445549824878,0.0160416327166105,0.25,0
1.73441096209171,8.4603949837758,0.458466401662321,0.739894932631851,4.10549603775968e-005,0.0735900948058517,-2.11971485042125e-005,0.0725984230504409,0.0662748743536282,0.214920244061216,0.175295623087823,0.452020243861399,0.175305357218925,0.00892647849994981,-2.45886922648865e-007,3.43768642232724,0.130456808774203,0.422835429946251,0.0160461874792269,0.25,0
1.79604390559683,8.43053358093122,0.458581370366739,0.744210677576975,3.97122245247714e-005,0.0665808834217268,-2.23033119964012e-005,0.0723117223888409,0.0665875724528173,0.214161931020586,0.17612266767782,0.451261930833626,0.176132083446253,0.00807626115905546,-2.58718419158253e-007,3.42569289710196,0.130489739363241,0.421360226343541,0.0160502379416786,0.25,0
1.85767684910195,8.40336539419897,0.458684045702821,0.748116640976272,3.83135196951662e-005,0.0602426677448228,-2.3062060325233e-005,0.0720510828163287,0.0668695107279435,0.213472548632688,0.176868352346694,0.450572548458666,0.176877436482212,0.00730743559744701,-2.67519899772702e-007,3.41477880354594,0.130519124931778,0.42001779283615,0.0160538523666087,0.25,0
1.91930979260706,8.37867385982158,0.4587757344608,0.751650237672583,3.68769631456419e-005,0.0545129171129339,-2.35182236237655e-005,0.0718143436004157,0.0671236921901756,0.212846381837004,0.177540620366949,0.449946381675786,0.177549363894909,0.00661241684579889,-2.7281139403568e-007,3.40485962108607,0.13054527838529,0.418797733393586,0.0160570692413907,0.25,0
1.98094273611218,8.3562383156536,0.45885762549495,0.754847246117877,3.54194012801321e-005,0.0493325977387771,-2.3729149868627e-005,0.0715993819531908,0.0673529398313177,0.212277815935072,0.178146938837174,0.449377815786347,0.178155336777216,0.00598404410571366,-2.75258138476073e-007,3.39584575356905,0.130568665907308,0.417689027688993,0.0160599459065989,0.25,0
2.0425756796173,8.33585416754016,0.45893076997854,0.757740334848555,3.39552361253086e-005,0.0446478371479596,-2.37354982741027e-005,0.0714042245519539,0.0675598010368159,0.211761631558599,0.178694045830982,0.448861631421916,0.178702096617465,0.00541578264604749,-2.75331779979592e-007,3.3876552424959,0.130589591159295,0.416681594826996,0.0160625197125932,0.25,0
2.10420862312241,8.31733209361808,0.458996040853525,0.760359330112567,3.24966859036391e-005,0.0404095044656698,-2.356922631247e-005,0.0712270410697648,0.0677465764481574,0.211292987557988,0.179188026742987,0.448392987432795,0.179195731707214,0.00490167289168574,-2.73403025224652e-007,3.38021274255944,0.130608286417085,0.415766167334811,0.0160648192293015,0.25,0
2.19468287725317,8.29320612588515,0.459080104826176,0.763758991396581,3.03833541937629e-005,0.0349110034848979,-2.30795729884938e-005,0.0709963144904643,0.0679883322987929,0.210682723972347,0.179827413964835,0.447782723862908,0.179834617858113,0.00423470472271812,-2.67723046666527e-007,3.37051719492729,0.130632264242156,0.414573614976057,0.0160677685017852,0.25,0
2.28515713138393,8.27229548731557,0.459151985719098,0.766694725468712,2.8324082353743e-005,0.0301657853669978,-2.23702104210977e-005,0.0707964131716563,0.0681964653191654,0.210153992103028,0.180377871235758,0.447253992007921,0.180384586875684,0.00365910976501683,-2.59494440884733e-007,3.36211284429528,0.130652725361947,0.413539879848319,0.0160702852195195,0.25,0
2.37563138551468,8.2541669880695,0.459212974240333,0.769230236014075,2.63361257776673e-005,0.0260700015429061,-2.15016804113713e-005,0.0706232729315993,0.0683757509679333,0.20969604233403,0.180852029869027,0.446796042251805,0.180858274164448,0.00316229118715451,-2.49419492771907e-007,3.35482707754017,0.130670191232713,0.412643730537441,0.0160724335216237,0.25,0
2.46610563964544,8.23845458485316,0.459265005813915,0.771420987657298,2.44320684253215e-005,0.0225329700514455,-2.05244950412713e-005,0.0704733092882853,0.0685303048144227,0.20929939383807,0.181260775687143,0.446399393767305,0.181266568530566,0.00273324926724034,-2.38084142478748e-007,3.34851209187629,0.130685108489446,0.411866987300783,0.0160742683442018,0.25,0
2.5565798937762,8.22484601016213,0.459309871129184,0.773314336477768,2.26199708560744e-005,0.0194772810038406,-1.94803704593142e-005,0.070343431278764,0.0686636124590733,0.208955871128207,0.181613328163752,0.446055871067549,0.181618691358842,0.00236259418576587,-2.25972297328044e-007,3.34304148315416,0.130697873798583,0.411194102427961,0.0160758384772257,0.25,0
2.64705414790696,8.21305884326392,0.459348416540836,0.774950980183067,2.0904512411061e-005,0.0168367900287407,-1.84019559053269e-005,0.0702309592487905,0.0687786475804427,0.208658386614381,0.181917552679917,0.445758386562575,0.181922509139809,0.00204230263048625,-2.13462688501792e-007,3.33830285639733,0.130708833454952,0.410611251336872,0.0160771865149591,0.25,0
2.73752840203771,8.20284706545679,0.459381293787372,0.776365829651654,1.92876839221105e-005,0.0145549018743615,-1.73126207091086e-005,0.0701335775541565,0.0688779449421592,0.208400815500122,0.182180153640773,0.44550081545602,0.182184726750631,0.00176550959736005,-2.00826400225659e-007,3.33419822556692,0.130718258262834,0.410106381744731,0.0160783457663285,0.25,0
2.82800265616847,8.19400421979519,0.459409548316473,0.777588999503026,1.77696145861651e-005,0.0125827144527109,-1.62289669443249e-005,0.070049275684511,0.0689636786727287,0.208177840057146,0.182406881541768,0.445277840019713,0.182411094717386,0.00152628326311383,-1.88256016554169e-007,3.33064362949285,0.130726348429584,0.409669166427621,0.0160793408568388,0.25,0
2.91847691029923,8.18634527154168,0.459434059821083,0.778647293051831,1.63492561801327e-005,0.0108767295958864,-1.51655036197051e-005,0.0699762526548196,0.0690377727362989,0.207984696744173,0.182602825175563,0.445084696712485,0.182606701584203,0.00131934729998102,-1.7591984198858e-007,3.32756410972467,0.13073329385906,0.409290385496134,0.0160801951446644,0.25,0
3.00895116442998,8.17971361266711,0.459455058848666,0.779562419141284,1.50239223803384e-005,0.00940182969158361,-1.41337186068851e-005,0.0699130450956432,0.0691017809137692,0.207817515001151,0.182772094175798,0.444917514974392,0.182775656347794,0.00114044194158909,-1.63951135839867e-007,3.32489806806953,0.130739284435521,0.408962462372552,0.0160809319855691,0.25,0
3.09942541856074,8.17397705665196,0.459473060928136,0.780353101275315,1.37902810239223e-005,0.00812772780706817,-1.31400026231403e-005,0.069858385703682,0.0691570383032385,0.207672942855984,0.182918219753102,0.44477294283344,0.182921489428733,0.000985893382997368,-1.52424030428428e-007,3.32259210061459,0.130744446631235,0.408678828375595,0.0160815669356419,0.25,0
3.1898996726915,8.16901586233106,0.459488674869596,0.781036452107438,1.2644693679029e-005,0.00702674443744994,-1.21884050191984e-005,0.0698111108768611,0.0692047599384508,0.207547902622624,0.183044415545146,0.444647902603669,0.183047413602017,0.000852344100262678,-1.41385498222702e-007,3.32059727944476,0.13074887817099,0.408433465371705,0.0160821120150318,0.25,0
3.28037392682225,8.16472474024191,0.459502156681023,0.781627067056835,1.1583118539034e-005,0.00607530496042089,-1.12829674803578e-005,0.0697702253374827,0.0692459793515615,0.207439761827004,0.183153415115124,0.444539761811098,0.183156161472529,0.000736934491699054,-1.30882422772151e-007,3.31887171516443,0.130752688669378,0.408221220965224,0.0160825807063335,0.25,0
3.37084818095301,8.16101176714996,0.459513687862904,0.782137671046159,1.06012505047968e-005,0.00525284210979838,-1.04272082724033e-005,0.0697348589705955,0.0692815952786247,0.207346219046067,0.183247595489312,0.444446219032743,0.183250109045807,0.000637169747918544,-1.20955615959878e-007,3.31737908095789,0.130755986853112,0.40803762695782,0.0160829863829327,0.25,0
3.48328438914207,8.15708874149247,0.459525882042072,0.782676922639454,9.48540310136e-006,0.00438431328010476,-9.43263296201615e-006,0.0696974886225871,0.0693191898373339,0.207247375806423,0.183347006205627,0.444347375795757,0.183349255194703,0.000531817200876707,-1.09418542359387e-007,3.31580182432432,0.13075945963111,0.407843624391892,0.0160834135346265,0.25,0
3.59572059733112,8.15381256361487,0.459536027859013,0.783126916894692,8.4771942570494e-006,0.00365964442883994,-8.51370407984374e-006,0.0696662883297449,0.0693505462873715,0.207164852142958,0.183429919811539,0.444264852134439,0.183431929754297,0.000443914869218285,-9.87589673261874e-008,3.31448453674573,0.130762343516779,0.407681598019725,0.0160837682525638,0.25,0
3.70815680552018,8.15107703206748,0.459544467538083,0.783502478737366,7.56813509297481e-006,0.00305488201382432,-7.66943517229138e-006,0.0696402379983031,0.0693767053955411,0.207095949943991,0.18349908890379,0.444195949937201,0.18350088330862,0.00037055718827689,-8.896544799858e-008,3.31338471105303,0.130764747938133,0.407546319459523,0.0160840639963904,0.25,0
3.93302922189829,8.14690853896584,0.45955732691679,0.784074540240067,6.01556486960198e-006,0.00213376899885911,-6.19094819981523e-006,0.0696005388630912,0.0694165325406515,0.206990947145097,0.183604394730692,0.444090947140807,0.183605821021122,0.00025882617956161,-7.18149991178567e-008,3.31170866623612,0.130768397805557,0.407340165947042,0.0160845129300835,0.25,0
3.9803631634206,8.14620339029224,0.459559499213632,0.784171282724423,5.72920291859714e-006,0.00197800477230542,-5.91372912253879e-006,0.0695938230095888,0.0694232655448447,0.206973183951741,0.183622196729364,0.44407318394785,0.183623555123376,0.000239931978880648,-6.85992578214499e-008,3.31142515257553,0.130769014554693,0.40730529376679,0.0160845887902272,0.25,0
3.98627990611089,8.14611855758129,0.459559760411664,0.784182920187238,5.69431418009177e-006,0.00195926772377073,-5.87987979356013e-006,0.069593015094205,0.0694240754356711,0.206971047044322,0.183624338062811,0.444071047040478,0.183625688184703,0.000237659174893389,-6.82066056052975e-008,3.31139104431107,0.130769088777552,0.407301098450261,0.0160845979196389,0.25,0
3.99811339149146,8.14595117537666,0.459560275313508,0.784205879688738,5.62513346533656e-006,0.00192230213449953,-5.81268564204901e-006,0.0695914211336985,0.0694256732383074,0.206966831075544,0.183628562609655,0.444066831071793,0.1836298963288,0.000233175248914793,-6.74271534477685e-008,3.3113237448542,0.130769235014012,0.407292820617066,0.0160846159067235,0.25,0
3.99959257716404,8.14593046861405,0.459560338966891,0.784208719786783,5.61654164914307e-006,0.0019177295413468,-5.80433324529031e-006,0.069591223957699,0.0694258708844865,0.206966309552047,0.183629085180009,0.444066309548307,0.183630416862034,0.000232620593365367,-6.73302656453676e-008,3.3113154191876,0.130769253083307,0.407291796560075,0.0160846181292467,0.25,0
3.99977747537311,8.14592788371986,0.459560346912343,0.784209074322801,5.61546853745969e-006,0.00191715873485962,-5.80328991673671e-006,0.0695911993437228,0.0694258955570775,0.206966244448957,0.18362915041356,0.444066244445218,0.18363048184115,0.000232551354538472,-6.73181630341458e-008,3.31131437986552,0.130769255338612,0.407291668723459,0.0160846184066492,0.25,0
3.99986992447764,8.14592659157024,0.459560350884129,0.78420925154988,5.61493205303536e-006,0.00191687339755785,-5.80276831212295e-006,0.069591187039573,0.0694259078905215,0.206966211904919,0.183629183022794,0.444066211901181,0.183630514323184,0.000232516743123767,-6.73121124206262e-008,3.31131386032404,0.130769256465987,0.407291604819857,0.0160846185453163,0.25,0
3.99991614902991,8.14592594556926,0.459560352869791,0.78420934015327,5.6146638287402e-006,0.00191673074525594,-5.80250752501778e-006,0.0695911808882019,0.0694259140565363,0.206966195634761,0.183629199325542,0.444066195631024,0.183630530562335,0.000232499439399546,-6.73090872902063e-008,3.31131360058299,0.130769257029607,0.407291572871707,0.0160846186146417,0.25,0
3.99993926130605,8.145925622587,0.459560353862565,0.784209384452461,5.61452972109364e-006,0.00191665942313823,-5.80237713532717e-006,0.06959117781269,0.0694259171393692,0.206966187500142,0.183629207476454,0.444066187496405,0.183630538681451,0.000232490788026667,-6.73075747697951e-008,3.31131347071978,0.130769257311401,0.407291556898533,0.0160846186493024,0.25,0
3.99998548585831,8.14592497665843,0.459560355848001,0.784209473045899,5.61426151484163e-006,0.0019165167868672,-5.80211636375569e-006,0.0695911716620091,0.0694259233046906,0.20696617123181,0.183629223777367,0.444066171228073,0.183630554918773,0.000232473486246992,-6.7304549819566e-008,3.31131321100783,0.130769257874958,0.407291524953964,0.0160846187186198,0.25,0
3.99999126392735,8.14592489592074,0.45956035609617,0.784209484119614,5.61422798990718e-006,0.00191649895808141,-5.80208376804018e-006,0.0695911708932062,0.0694259240753234,0.206966169198353,0.183629225814896,0.444066169194617,0.183630556948353,0.000232471323615275,-6.73041717092661e-008,3.3113131785452,0.1307692579454,0.407291520961059,0.0160846187272842,0.25,0
3.99999415296186,8.14592485555217,0.459560356220253,0.784209489656433,5.61421122751049e-006,0.00191649004375099,-5.8020674702432e-006,0.0695911705088074,0.0694259244606371,0.206966168181632,0.183629226833653,0.444066168177896,0.183630557963135,0.000232470242306995,-6.73039826548211e-008,3.31131316231399,0.13076925798062,0.407291518964621,0.0160846187316163,0.25,0
3.9999999310309,8.14592477481561,0.459560356468419,0.784209500729993,5.61417770285833e-006,0.00191647221521468,-5.80203487477105e-006,0.0695911697400153,0.0694259252312591,0.206966166148204,0.183629228871153,0.444066166144468,0.183630559992687,0.000232468079705541,-6.73036045473442e-008,3.31131312985181,0.130769258051061,0.407291514971773,0.0160846187402805,0.25,0
3.99999997617206,8.14592477418486,0.459560356470357,0.784209500816505,5.61417744094773e-006,0.0019164720759299,-5.80203462011957e-006,0.0695911697340091,0.0694259252372796,0.206966166132318,0.183629228887071,0.444066166128582,0.183630560008543,0.000232468062810297,-6.7303601593387e-008,3.3113131295982,0.130769258051611,0.407291514940579,0.0160846187403482,0.25,0
3.99999999874264,8.14592477386948,0.459560356471327,0.784209500859761,5.61417730999243e-006,0.00191647200628751,-5.80203449279383e-006,0.069591169731006,0.0694259252402898,0.206966166124375,0.18362922889503,0.444066166120639,0.18363056001647,0.000232468054362675,-6.73036001164085e-008,3.3113131294714,0.130769258051886,0.407291514924982,0.016084618740382,0.25,0
4.00000000156397,8.14592980863632,0.459611481597019,0.784209500865168,5.61417729362305e-006,0.0019164719973172,-5.80202291468544e-006,0.0695911697306306,0.0694259252406661,0.206966166123382,0.183629228896025,0.444066166119646,0.183630560017461,0.000232468053274576,-6.73034658103511e-008,3.31131312945555,0.13091136719163,0.407291514923032,0.0161020981645705,0.25,0.5
4.00000000438529,8.14593484337095,0.459662606395619,0.784209500870575,5.61417727725374e-006,0.00191647198808187,-5.80199977445833e-006,0.0695911697302553,0.0694259252410424,0.20696616612239,0.18362922889702,0.444066166118653,0.183630560018452,0.000232468052154331,-6.73031973837167e-008,3.3113131294397,0.131053475422424,0.407291514921083,0.0161195774769581,0.25,0.5
4.00000001002793,8.14594491271142,0.459764854684461,0.784209500881389,5.61417724451563e-006,0.00191647196855117,-5.80190724612109e-006,0.0695911697295045,0.0694259252417949,0.206966166120404,0.18362922889901,0.444066166116667,0.183630560020434,0.000232468049785258,-6.73021240550046e-008,3.311313129408,0.131337688248252,0.407291514917183,0.016154535654535,0.25,0.5
4.00000002131323,8.14596505087702,0.459969346028833,0.784209500903017,5.6141771790436e-006,0.00191647192524973,-5.80153720264856e-006,0.0695911697280029,0.0694259252433,0.206966166116432,0.183629228902989,0.444066166112696,0.183630560024398,0.000232468044532793,-6.72978315507233e-008,3.3113131293446,0.131906099357181,0.407291514909385,0.0162244502209332,0.25,0.5
4.00000004388381,8.14600532514748,0.460378307785241,0.784209500946272,5.61417704813293e-006,0.00191647182168751,-5.80005720638335e-006,0.0695911697249999,0.0694259252463102,0.206966166108489,0.183629228910948,0.444066166104753,0.183630560032326,0.000232468031970695,-6.72806635940469e-008,3.31131312921782,0.133042863406637,0.407291514893791,0.0163642721990164,0.25,0.5
4.00000008902497,8.14608586544757,0.461196147575905,0.784209501032784,5.6141767865788e-006,0.00191647154673264,-5.79413787951835e-006,0.0695911697189937,0.0694259252523307,0.206966166092603,0.183629228926866,0.444066166088867,0.183630560048182,0.00023246799861867,-6.72119994024128e-008,3.31131312896441,0.135316158851975,0.407291514862622,0.0166438875387929,0.25,0.5
4.0000001793073,8.14624691307987,0.462831492326196,0.784209501205808,5.61417626560784e-006,0.00191647072555678,-5.77046431160802e-006,0.0695911697069814,0.0694259252643716,0.206966166060831,0.183629228958702,0.444066166057094,0.183630560079894,0.000232467899010037,-6.6937386014653e-008,3.31131312845879,0.139861819288574,0.407291514800431,0.0172030037724946,0.25,0.5
4.00000035987196,8.14656887655059,0.466100842964318,0.784209501551854,5.61417524075952e-006,0.00191646799858469,-5.67579689766288e-006,0.0695911696829568,0.0694259252884534,0.206966165997287,0.183629229022374,0.44406616599355,0.183630560143323,0.000232467568228323,-6.58392440128894e-008,3.31131312745714,0.148949419626863,0.407291514677228,0.0183207786141041,0.25,0.5
